Sony YAY,387,Hindi,Kids,224.2.2.30,239.11.11.11,1246,10357,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Sony_YAY/Sony_YAY.m3u8,,,,,,,,,,
Hungama TV,388,Hindi,Kids,224.2.2.28,239.11.11.11,1242,10107,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Hungama_TV/Hungama_TV.m3u8,,,,,,,,,,
Super Hungama,390,Hindi,Kids,224.2.2.9,239.11.11.13,1246,10035,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Super_Hungama/Super_Hungama.m3u8,,,,,,,,,,
Nick Junior SD,391,English,Kids,224.2.2.34,239.11.11.13,5008,10036,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Nick_Junior_SD/Nick_Junior_SD.m3u8,,,,,,,,,,
Star Movies,394,English,Movies,224.2.2.28,239.11.11.11,1236,10284,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Star_Movies/Star_Movies.m3u8,,,,,,,,,,
Star Movies HD,395,English,Movies,224.2.2.13,239.11.11.11,1238,10285,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Star_Movies_HD/Star_Movies_HD.m3u8,,,,,,,,,,
SONY PIX HD,396,English,Movies,224.2.2.31,239.11.11.10,1234,10183,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/SONY_PIX_HD/SONY_PIX_HD.m3u8,,,,,,,,,,
SONY PIX,397,English,Movies,224.2.2.31,239.11.11.13,1236,10038,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/SONY_PIX/SONY_PIX.m3u8,,,,,,,,,,
Star Movies Select HD,398,English,Movies,224.2.2.10,239.11.11.11,1242,10286,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Star_Movies_Select_HD/Star_Movies_Select_HD.m3u8,,,,,,,,,,
Movies Now,399,English,Movies,224.2.2.41,239.11.11.13,3018,10039,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Movies_Now/Movies_Now.m3u8,,,,,,,,,,
MNX,400,English,Movies,224.2.2.41,239.11.11.13,3012,10040,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/MNX/MNX.m3u8,,,,,,,,,,
Romedy Now,401,English,Movies,224.2.2.41,239.11.11.13,3016,10041,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Romedy_Now/Romedy_Now.m3u8,,,,,,,,,,
MN Plus HD,402,English,Movies,224.2.2.41,239.11.11.13,3014,10042,TRUE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/MN_Plus_HD/MN_Plus_HD.m3u8,,,,,,,,,,
MNX HD,403,English,Movies,224.2.2.41,239.11.11.13,3020,10043,TRUE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/MNX_HD/MNX_HD.m3u8,,,,,,,,,,
Movies Now HD,404,English,Movies,224.2.2.41,239.11.11.13,3022,10044,TRUE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Movies_Now_HD/Movies_Now_HD.m3u8,,,,,,,,,,
VH1,408,English,Music,224.2.2.35,239.11.11.13,6016,10045,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/VH1/VH1.m3u8,,,,,,,,,,
VH1 HD,409,English,Music,224.2.2.35,239.11.11.11,6004,10338,TRUE,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/VH1_HD/VH1_HD.m3u8,,,,,,,,,,
CNN News 18,410,English,News,224.2.2.44,239.11.11.13,3002,13033,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/CNN_News_18/CNN_News_18.m3u8,,,,,,,,,,
Times Now,411,English,News,224.2.2.41,239.11.11.13,3004,10047,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Times_Now/Times_Now.m3u8,,,,,,,,,,
India Today,412,English,News,224.2.2.40,239.11.11.11,3003,10117,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/India_Today/India_Today.m3u8,,,,,,,,,,
CNN International,413,English,News,224.2.2.24,239.11.11.11,1248,10031,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/CNN_International/CNN_International.m3u8,,,,,,,,,,
Aaj Tak HD,414,Hindi,News,224.2.2.40,239.11.11.11,3004,10008,TRUE,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Aaj_Tak_HD/Aaj_Tak_HD.m3u8,,,,,,,,,,
CNBC TV 18,415,Hindi,News,224.2.2.43,239.11.11.11,3002,10028,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/CNBC_TV_18/CNBC_TV_18.m3u8,,,,,,,,,,
Good News Today,416,Hindi,News,224.2.2.40,239.11.11.11,3002,10370,FALSE,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Good_News_Today/Good_News_Today.m3u8,,,,,,,,,,
CNBC TV18 Prime HD,417,English,Infotainment,224.2.2.43,239.11.11.13,3008,10048,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/CNBC_TV18_Prime_HD/CNBC_TV18_Prime_HD.m3u8,,,,,,,,,,
ET Now,418,English,News,224.2.2.41,239.11.11.13,3008,10049,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/ET_Now/ET_Now.m3u8,,,,,,,,,,
Times Now World HD,421,English,News,224.2.2.41,239.11.11.13,3002,10051,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Times_Now_World_HD/Times_Now_World_HD.m3u8,,,,,,,,,,
REPUBLIC TV,423,English,News,224.2.2.3,239.11.11.16,3208,15053,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/REPUBLIC_TV/REPUBLIC_TV.m3u8,,,,,,,,,,
CVR NEWS ENGLISH,425,English,News,224.2.2.5,239.11.11.15,3328,10006,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/CVR_NEWS_ENGLISH/CVR_NEWS_ENGLISH.m3u8,,,,,,,,,,
GOODNEWS,427,English,News,224.2.2.4,239.11.11.15,3056,10320,,PROGRESS,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/GOODNEWS/GOODNEWS.m3u8,,,,,,,,,,unavailable
Zee Cinemalu,429,Telugu,Movies,224.2.2.14,,1244,,FALSE,BUSY,FALSE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Zee_Cinemalu/Zee_Cinemalu.m3u8,,,,,,,,,,
Zee telugu,430,Telugu,GEC,224.2.2.45,,1244,,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/Zee_telugu/Zee_telugu.m3u8,,,,,,,,,,
Gemini TV HD,431,Telugu,Entertainment,224.2.2.24,239.11.11.11,1246,10091,,BUSY,FALSE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Gemini_TV_HD/Gemini_TV_HD.m3u8,,,,,,,,,,
Gemini TV,432,Telugu,Entertainment,224.2.2.27,239.11.11.11,1242,10090,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Gemini_TV/Gemini_TV.m3u8,,,,,,,,,,
Gemini Movies HD,433,Telugu,Movies,224.2.2.25,239.11.11.11,1234,10087,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Gemini_Movies_HD/Gemini_Movies_HD.m3u8,,,,,,,,,,
Gemini Movies,434,Telugu,Movies,224.2.2.27,239.11.11.10,1244,10121,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Gemini_Movies/Gemini_Movies.m3u8,,,,,,,,,,
ETV Life,435,Telugu,GEC,224.2.2.38,239.11.11.11,3012,10079,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/ETV_Life/ETV_Life.m3u8,,,,,,,,,,
ETV Abhiruchi,436,Telugu,Entertainment,224.2.2.38,239.11.11.11,3014,10068,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/ETV_Abhiruchi/ETV_Abhiruchi.m3u8,,,,,,,,,,
ETV Telangana,437,Telugu,News,224.2.2.38,239.11.11.11,3006,10080,,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/ETV_Telangana/ETV_Telangana.m3u8,,,,,,,,,,
ETV Cinema HD,438,Telugu,Entertainment,224.2.2.38,239.11.11.10,3018,10110,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/ETV_Cinema_HD/ETV_Cinema_HD.m3u8,,,,,,,,,,
Gemini Comedy,439,Telugu,Entertainment,224.2.2.27,239.11.11.11,1246,10084,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Gemini_Comedy/Gemini_Comedy.m3u8,,,,,,,,,,
Gemini Life,440,Telugu,GEC,224.2.2.24,239.11.11.11,1238,10085,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Gemini_Life/Gemini_Life.m3u8,,,,,,,,,,
Maa HD,441,Telugu,Entertainment,224.2.2.8,239.11.11.10,1244,10104,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Maa_HD/Maa_HD.m3u8,,,,,,,,,,
ETV PLUS HD,442,Telugu,Entertainment,224.2.2.38,239.11.11.10,3020,10111,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/ETV_PLUS_HD/ETV_PLUS_HD.m3u8,,,,,,,,,,
Maa TV,443,Telugu,Entertainment,224.2.2.17,239.11.11.10,1246,10052,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Maa_TV/Maa_TV.m3u8,,,,,,,,,,
ETV,444,Telugu,GEC,224.2.2.38,239.11.11.11,3002,10075,,BUSY,FALSE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/ETV/ETV.m3u8,,,,,,,,,,
ETV Cinema,446,Telugu,Movies,224.2.2.38,239.11.11.11,3008,10097,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/ETV_Cinema/ETV_Cinema.m3u8,,,,,,,,,,
Studio One +,447,Telugu,Entertainment,224.2.2.5,239.11.11.15,3220,10045,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/Studio_One_+/Studio_One_+.m3u8,,,,,,,,,,
Zee Telugu HD,448,Telugu,GEC,224.2.2.46,239.11.11.10,1240,10192,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Zee_Telugu_HD/Zee_Telugu_HD.m3u8,,,,,,,,,,
ETV HD,450,Telugu,Entertainment,224.2.2.38,239.11.11.11,3022,10078,,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/ETV_HD/ETV_HD.m3u8,,,,,,,,,,
Kushi TV,451,Telugu,Kids,224.2.2.25,239.11.11.13,1238,10053,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Kushi_TV/Kushi_TV.m3u8,,,,,,,,,,
Nick SD Telugu,452,Telugu,Kids,224.2.2.46,239.11.11.13,3002,13030,TRUE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Nick_SD_Telugu/Nick_SD_Telugu.m3u8,,,,,,,,,,
Maa Movies,453,Telugu,Movies,224.2.2.17,239.11.11.13,1244,10054,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/Maa_Movies/Maa_Movies.m3u8,,,,,,,,,,
Maa Movies HD,454,Telugu,Movies,224.2.2.8,239.11.11.10,1238,10105,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Maa_Movies_HD/Maa_Movies_HD.m3u8,,,,,,,,,,
ETV Bal Bharat HD,455,Telugu,Kids,224.2.2.38,239.11.11.13,3024,10108,FALSE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/ETV_Bal_Bharat_HD/ETV_Bal_Bharat_HD.m3u8,,,,,,,,,,
Maa Gold,456,Telugu,Movies,224.2.2.8,239.11.11.11,1242,10159,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Maa_Gold/Maa_Gold.m3u8,,,,,,,,,,
SVBC TELUGU,457,Telugu,Devotional,224.2.2.4,239.11.11.15,3296,10009,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/SVBC_TELUGU/SVBC_TELUGU.m3u8,,,,,,,,,,
Bhakti TV,458,Telugu,Devotional,224.2.2.3,239.11.11.15,3412,10371,FALSE,BUSY,FALSE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/Bhakti_TV/Bhakti_TV.m3u8,,,,,,,,,,working
Zee Cinemalu HD,459,Telugu,Movies,224.2.2.46,239.11.11.10,1238,10149,FALSE,BUSY,FALSE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Zee_Cinemalu_HD/Zee_Cinemalu_HD.m3u8,,,,,,,,,,
HINDU DHARMAM,460,Telugu,Devotional,224.2.2.5,239.11.11.15,3448,10164,FALSE,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/HINDU_DHARMAM/HINDU_DHARMAM.m3u8,,,,,,,,,,
Swara Sagar,462,Telugu,Devotional,224.2.2.2,239.11.11.15,3116,10190,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/Swara_Sagar/Swara_Sagar.m3u8,,,,,,,,,,
CALVARY TV,463,Telugu,Devotional,224.2.2.5,239.11.11.15,3504,10179,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/CALVARY_TV/CALVARY_TV.m3u8,,,,,,,,,,
CVR SPIRTUAL OM,464,Telugu,Devotional,224.2.2.5,239.11.11.15,3332,10028,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/CVR_SPIRTUAL_OM/CVR_SPIRTUAL_OM.m3u8,,,,,,,,,,
Maa Music,465,Telugu,Music,224.2.2.8,239.11.11.11,1240,10160,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Maa_Music/Maa_Music.m3u8,,,,,,,,,,
Gemini Music HD,466,Telugu,Music,224.2.2.26,239.11.11.11,1248,10089,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Gemini_Music_HD/Gemini_Music_HD.m3u8,,,,,,,,,,
Gemini Music,467,Telugu,Music,224.2.2.26,239.11.11.11,1244,10088,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Gemini_Music/Gemini_Music.m3u8,,,,,,,,,,
RAJ MUSIX TELUGU,468,Telugu,Music,224.2.2.5,239.11.11.15,3696,10130,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/RAJ_MUSIX_TELUGU/RAJ_MUSIX_TELUGU.m3u8,,,,,,,,,,
ARADANA TV,469,Telugu,Devotional,224.2.2.5,239.11.11.15,3484,10198,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/ARADANA_TV/ARADANA_TV.m3u8,,,,,,,,,,
ETV Andhra Pradesh,470,Telugu,News,224.2.2.38,239.11.11.11,3004,10069,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/ETV_Andhra_Pradesh/ETV_Andhra_Pradesh.m3u8,,,,,,,,,,
ETV Bal Bharat Telugu,471,Telugu,Kids,224.2.2.38,239.11.11.11,3026,10366,TRUE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/ETV_Bal_Bharat_Telugu/ETV_Bal_Bharat_Telugu.m3u8,,,,,,,,,,
DD Yadagiri,473,Telugu,News,224.2.2.3,239.11.11.16,3092,15025,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/DD_Yadagiri/DD_Yadagiri.m3u8,,,,,,,,,,
TV9 TELUGU,474,Telugu,News,224.2.2.3,239.11.11.16,3256,15015,FALSE,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/TV9_TELUGU/TV9_TELUGU.m3u8,,,,,,,,,,
ANDHRA JYOTI,475,Telugu,News,224.2.2.5,239.11.11.15,3516,10021,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/ANDHRA_JYOTI/ANDHRA_JYOTI.m3u8,,,,,,,,,,
6 TV TELANGANA,476,Telugu,News,224.2.2.4,239.11.11.16,3104,15007,TRUE,PROGRESS,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/6_TV_TELANGANA/6_TV_TELANGANA.m3u8,,,,,,,,,,unavailable
99 Percent,477,Telugu,News,224.2.2.4,239.11.11.15,3668,10002,,ERROR,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/99_Percent/99_Percent.m3u8,,,,,,,,,,unavailable
CVR NEWS,480,Telugu,News,224.2.2.5,239.11.11.15,3528,10010,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/CVR_NEWS/CVR_NEWS.m3u8,,,,,,,,,,
Sakshi TV,482,Telugu,News,224.2.2.4,239.11.11.15,3292,10332,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Sakshi_TV/Sakshi_TV.m3u8,,,,,,,,,,
DD SAPTAGIRI,483,Telugu,News,224.2.2.2,239.11.11.15,3156,10308,TRUE,ERROR,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/DD_SAPTAGIRI/DD_SAPTAGIRI.m3u8,,,,,,,,,,unavailable
HMTV,484,Telugu,News,224.2.2.5,239.11.11.15,3476,10186,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/HMTV/HMTV.m3u8,,,,,,,,,,
TV 5,485,Telugu,News,224.2.2.5,239.11.11.15,3180,10203,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/TV_5/TV_5.m3u8,,,,,,,,,,
AP 24X7,486,Telugu,News,224.2.2.5,239.11.11.2,3321,9097,FALSE,ERROR,TRUE,Trans06-13013,,,,,,,,,,,
10 TV,489,Telugu,News,224.2.2.5,239.11.11.15,3548,10031,,BUSY,FALSE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/10_TV/10_TV.m3u8,,,,,,,,,,
V6,491,Telugu,News,224.2.2.5,239.11.11.15,3524,10201,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/V6/V6.m3u8,,,,,,,,,,
MOJO TV,492,Telugu,News,224.2.2.5,239.11.11.15,3520,10224,FALSE,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/MOJO_TV/MOJO_TV.m3u8,,,,,,,,,,
MAHAA NEWS,493,Telugu,News,224.2.2.3,239.11.11.16,3344,15044,FALSE,ERROR,TRUE,Trans07-13022,,,,,,,,,,,unavailable
VISSA TV,494,Malayalam,News,224.2.2.5,239.11.11.15,3684,10257,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/VISSA_TV/VISSA_TV.m3u8,,,,,,,,,,
NIREEKSHANA TV,495,Telugu,News,224.2.2.5,239.11.11.15,3352,10303,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/NIREEKSHANA_TV/NIREEKSHANA_TV.m3u8,,,,,,,,,,
I NEWS,496,Telugu,News,224.2.2.5,239.11.11.15,3544,10065,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/I_NEWS/I_NEWS.m3u8,,,,,,,,,,
T NEWS,497,Telugu,News,224.2.2.5,239.11.11.15,3492,10197,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/T_NEWS/T_NEWS.m3u8,,,,,,,,,,
STUDIO YUVA,499,Telugu,Infotainment,224.2.2.4,239.11.11.15,3588,10116,,ERROR,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/STUDIO_YUVA/STUDIO_YUVA.m3u8,,,,,,,,,,unavailable
Telugu Naaptol,500,Telugu,Infotainment,224.2.2.4,239.11.11.15,3156,10114,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Telugu_Naaptol/Telugu_Naaptol.m3u8,,,,,,,,,,
Sun TV HD,501,Tamil,Entertainment,224.2.2.24,239.11.11.11,1240,10310,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Sun_TV_HD/Sun_TV_HD.m3u8,,,,,,,,,,
KTV HD,502,Tamil,Entertainment,224.2.2.24,239.11.11.11,1242,10155,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/KTV_HD/KTV_HD.m3u8,,,,,,,,,,
Vijay Hd,503,Tamil,GEC,224.2.2.8,239.11.11.10,1236,10106,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Vijay_Hd/Vijay_Hd.m3u8,,,,,,,,,,
Colors Tamil HD,504,Tamil,Entertainment,224.2.2.34,239.11.11.10,5002,10055,TRUE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Colors_Tamil_HD/Colors_Tamil_HD.m3u8,,,,,,,,,,
Sun TV,505,Tamil,Entertainment,224.2.2.27,239.11.11.11,1234,10309,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Sun_TV/Sun_TV.m3u8,,,,,,,,,,
KTV,506,Tamil,Entertainment,224.2.2.27,239.11.11.10,1236,10117,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/KTV/KTV.m3u8,,,,,,,,,,
Star Vijay,507,Tamil,Entertainment,224.2.2.28,239.11.11.11,1246,10294,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Star_Vijay/Star_Vijay.m3u8,,,,,,,,,,
Colors Tamil,508,Tamil,Entertainment,224.2.2.34,239.11.11.10,5012,10124,TRUE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Colors_Tamil/Colors_Tamil.m3u8,,,,,,,,,,
Sun Life,509,Tamil,Entertainment,224.2.2.24,239.11.11.11,1236,10305,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Sun_Life/Sun_Life.m3u8,,,,,,,,,,
Adithya Tv,510,Tamil,Entertainment,224.2.2.25,239.11.11.10,1244,10001,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Adithya_Tv/Adithya_Tv.m3u8,,,,,,,,,,
Zee Tamil HD,511,Tamil,GEC,224.2.2.46,239.11.11.10,1248,10146,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Zee_Tamil_HD/Zee_Tamil_HD.m3u8,,,,,,,,,,
ETV BalaBharat Tamil,512,Tamil,Kids,224.2.2.38,239.11.11.13,3026,13029,TRUE,BUSY,TRUE,Trans05-13014,https://192.168.200.125:12000/msos/master/t11/ETV_BalaBharat_Tamil/ETV_BalaBharat_Tamil.m3u8,,,,,,,,,,
Zee Tamil,513,Tamil,GEC,224.2.2.15,239.11.11.10,1248,10157,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Zee_Tamil/Zee_Tamil.m3u8,,,,,,,,,,
Vijay Super,514,Tamil,GEC,224.2.2.28,239.11.11.11,1238,10341,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Vijay_Super/Vijay_Super.m3u8,,,,,,,,,,
KALAIGNAR TV,515,Tamil,GEC,224.2.2.40,239.11.11.11,3005,10142,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/KALAIGNAR_TV/KALAIGNAR_TV.m3u8,,,,,,,,,,
KALAIGNAR SIRIPPOLI,516,Tamil,Entertainment,224.2.2.40,239.11.11.11,3008,10141,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/KALAIGNAR_SIRIPPOLI/KALAIGNAR_SIRIPPOLI.m3u8,,,,,,,,,,
Zee Thirai,517,Tamil,Movies,224.2.2.45,239.11.11.10,1234,10180,FALSE,BUSY,FALSE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Zee_Thirai/Zee_Thirai.m3u8,,,,,,,,,,
POLIMER,518,Tamil,Entertainment,224.2.2.3,239.11.11.16,3420,15081,FALSE,BUSY,TRUE,Trans07-13022,https://192.168.200.125:12000/msos/master/t13/POLIMER/POLIMER.m3u8,,,,,,,,,,
MALAI MURASU SEITHIGAL,519,Tamil,News,224.2.2.5,239.11.11.15,3456,10052,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/MALAI_MURASU_SEITHIGAL/MALAI_MURASU_SEITHIGAL.m3u8,,,,,,,,,,
MATHIMUGAM THOLAIKATCHI,520,Tamil,Entertainment,224.2.2.5,239.11.11.15,3380,10081,FALSE,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/MATHIMUGAM_THOLAIKATCHI/MATHIMUGAM_THOLAIKATCHI.m3u8,,,,,,,,,,
JANTANTRA TV,521,Hindi,Entertainment,224.2.2.4,239.11.11.15,3616,10011,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/JANTANTRA_TV/JANTANTRA_TV.m3u8,,,,,,,,,,
Puthu Yugam,523,Tamil,Entertainment,224.2.2.4,239.11.11.15,3320,10327,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/Puthu_Yugam/Puthu_Yugam.m3u8,,,,,,,,,,working
VAANAVIL TV,525,Tamil,Entertainment,224.2.2.4,239.11.11.15,3532,10180,,BUSY,TRUE,Trans01-13012,https://192.168.200.125:12000/msos/master/t8/VAANAVIL_TV/VAANAVIL_TV.m3u8,,,,,,,,,,
VENDHAR TV,527,Tamil,Entertainment,224.2.2.5,239.11.11.15,3436,10176,,BUSY,FALSE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/VENDHAR_TV/VENDHAR_TV.m3u8,,,,,,,,,,
KALAIGNAR MURASU,538,Tamil,Movies,224.2.2.40,239.11.11.11,3009,10139,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/KALAIGNAR_MURASU/KALAIGNAR_MURASU.m3u8,,,,,,,,,,
TAMILAN TELEVISION,539,Tamil,News,224.2.2.5,239.11.11.15,3168,10172,,BUSY,TRUE,Trans06-13013,https://192.168.200.125:12000/msos/master/t12/TAMILAN_TELEVISION/TAMILAN_TELEVISION.m3u8,,,,,,,,,,
Sun Music,540,Tamil,Music,224.2.2.27,239.11.11.11,1240,10306,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Sun_Music/Sun_Music.m3u8,,,,,,,,,,
Vijay Takkar,541,Tamil,Music,224.2.2.8,239.11.11.10,1234,10058,FALSE,BUSY,TRUE,Trans02-13010,https://192.168.200.125:12000/msos/master/t9/Vijay_Takkar/Vijay_Takkar.m3u8,,,,,,,,,,
Sun Music HD,542,Tamil,Music,224.2.2.24,239.11.11.11,1244,10307,,BUSY,TRUE,Trans04-13011,https://192.168.200.125:12000/msos/master/t10/Sun_Music_HD/Sun_Music_HD.m3u8,,,,,,,,,,
